date,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_mean,ball_1_ustd,ball_1_dstd,ball_1_ystd,ball_2_mean,ball_2_ustd,ball_2_dstd,ball_2_ystd,ball_3_mean,ball_3_ustd,ball_3_dstd,ball_3_ystd,ball_4_mean,ball_4_ustd,ball_4_dstd,ball_4_ystd,ball_5_mean,ball_5_ustd,ball_5_dstd,ball_5_ystd,ball_6_mean,ball_6_ustd,ball_6_dstd,ball_6_ystd,year,month,day,ball_1_rolling_2,ball_2_rolling_2,ball_3_rolling_2,ball_4_rolling_2,ball_5_rolling_2,ball_6_rolling_2,ball_1_rolling_10,ball_2_rolling_10,ball_3_rolling_10,ball_4_rolling_10,ball_5_rolling_10,ball_6_rolling_10,ball_1_rolling_20,ball_2_rolling_20,ball_3_rolling_20,ball_4_rolling_20,ball_5_rolling_20,ball_6_rolling_20,ball_1_rolling_30,ball_2_rolling_30,ball_3_rolling_30,ball_4_rolling_30,ball_5_rolling_30,ball_6_rolling_30,ball_1_rolling_50,ball_2_rolling_50,ball_3_rolling_50,ball_4_rolling_50,ball_5_rolling_50,ball_6_rolling_50,ball_1_rolling_100,ball_2_rolling_100,ball_3_rolling_100,ball_4_rolling_100,ball_5_rolling_100,ball_6_rolling_100,ball_1_ratio_2,ball_2_ratio_2,ball_3_ratio_2,ball_4_ratio_2,ball_5_ratio_2,ball_6_ratio_2,ball_1_ratio_10,ball_2_ratio_10,ball_3_ratio_10,ball_4_ratio_10,ball_5_ratio_10,ball_6_ratio_10,ball_1_ratio_20,ball_2_ratio_20,ball_3_ratio_20,ball_4_ratio_20,ball_5_ratio_20,ball_6_ratio_20,ball_1_ratio_30,ball_2_ratio_30,ball_3_ratio_30,ball_4_ratio_30,ball_5_ratio_30,ball_6_ratio_30,ball_1_ratio_50,ball_2_ratio_50,ball_3_ratio_50,ball_4_ratio_50,ball_5_ratio_50,ball_6_ratio_50,ball_1_ratio_100,ball_2_ratio_100,ball_3_ratio_100,ball_4_ratio_100,ball_5_ratio_100,ball_6_ratio_100,ball_1_tomorrow,ball_1_target,2_rfrnce,5_rfrnce,10_rfrnce,20_rfrnce,30_rfrnce,50_rfrnce,60_rfrnce,ball_1_rfrnce_2,ball_1_rfrnce_5,ball_1_rfrnce_10,ball_1_rfrnce_20,ball_1_rfrnce_30,ball_1_rfrnce_50,ball_1_rfrnce_60
2020-09-15,25,28,38,59,62,22,11.534534534534536,20.684303757602077,2.384765311466996,13.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,4.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,2.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,11.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,2.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,10.24024024024024,2020,9,15,18.5,25.0,41.5,46.5,55.0,9.0,12.9,23.0,36.7,45.6,57.3,15.0,9.25,18.1,31.95,42.5,58.75,13.25,10.366666666666667,21.566666666666663,34.13333333333333,44.63333333333333,58.833333333333336,13.466666666666669,12.22,23.84,34.9,45.52,57.64,14.2,11.92,24.35,34.44,45.73,58.53,14.65,1.351351351351351,1.12,0.9156626506024096,1.2688172043010753,1.1272727272727272,2.4444444444444446,1.937984496124031,1.2173913043478262,1.0354223433242506,1.293859649122807,1.0820244328097732,1.4666666666666666,2.702702702702702,1.5469613259668509,1.189358372456964,1.388235294117647,1.0553191489361702,1.660377358490566,2.4115755627009645,1.2982998454404946,1.11328125,1.321882001493652,1.0538243626062322,1.6336633663366336,2.0458265139116203,1.174496644295302,1.0888252148997135,1.2961335676625658,1.0756419153365715,1.5492957746478877,2.097315436241611,1.1498973305954825,1.1033681765389085,1.2901815001093375,1.059285836323253,1.501706484641638,2.0,0,2,5,10,20,30,50,60,1,1,1,1,0,0,0
2020-09-18,26,29,41,52,64,11,11.534534534534536,20.684303757602077,2.384765311466996,14.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,5.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,5.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,4.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,4.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-0.7597597597597598,2020,9,18,13.5,18.0,27.0,38.5,46.5,18.0,13.8,20.9,31.5,42.2,53.2,18.1,9.9,18.2,31.25,41.15,57.1,14.4,10.066666666666666,20.633333333333333,33.53333333333333,43.5,57.93333333333333,13.466666666666669,12.16,23.32,34.28,45.0,57.08,14.44,11.99,24.29,34.43,45.69,58.37,14.6,1.9259259259259256,1.6111111111111112,1.5185185185185186,1.3506493506493509,1.3763440860215057,0.6111111111111112,1.884057971014493,1.3875598086124403,1.3015873015873016,1.2322274881516586,1.2030075187969924,0.6077348066298343,2.6262626262626263,1.5934065934065935,1.312,1.2636695018226003,1.1208406304728546,0.7638888888888888,2.5827814569536423,1.4054927302100162,1.2226640159045727,1.1954022988505748,1.1047180667433834,0.8168316831683168,2.138157894736842,1.2435677530017153,1.1960326721120187,1.1555555555555554,1.1212333566923616,0.7617728531855956,2.1684737281067554,1.1939069575957184,1.1908219575951204,1.1381046180783545,1.096453657700874,0.7534246575342466,3.0,0,2,5,10,20,30,50,60,1,1,1,1,0,0,0
2020-09-22,36,43,44,55,68,12,11.534534534534536,20.684303757602077,2.384765311466996,24.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,19.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,8.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,7.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,8.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,0.2402402402402401,2020,9,22,14.5,27.0,34.5,51.0,62.0,6.0,14.6,22.1,31.0,43.2,54.0,15.9,11.0,19.35,32.6,43.35,57.95,14.05,9.4,20.166666666666668,33.266666666666666,44.16666666666666,58.8,12.9,12.28,22.96,33.92,44.64,57.02,13.96,12.07,24.44,34.39,45.85,58.44,14.6,2.4827586206896552,1.5925925925925926,1.2753623188405796,1.0784313725490196,1.096774193548387,2.0,2.4657534246575343,1.9457013574660635,1.4193548387096775,1.273148148148148,1.2592592592592593,0.7547169811320754,3.272727272727273,2.222222222222222,1.3496932515337423,1.268742791234141,1.173425366695427,0.8540925266903914,3.829787234042553,2.1322314049586777,1.3226452905811623,1.2452830188679247,1.1564625850340136,0.9302325581395348,2.931596091205212,1.872822299651568,1.2971698113207546,1.232078853046595,1.1925640126271484,0.8595988538681948,2.9826014913007457,1.7594108019639934,1.279441698168072,1.1995637949836422,1.163586584531143,0.8219178082191781,8.0,0,2,5,10,20,30,50,60,1,1,1,1,1,0,0
2020-09-25,20,36,37,48,67,16,11.534534534534536,20.684303757602077,2.384765311466996,8.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,12.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,1.9319319319319348,47.17117117117117,59.87727895068549,34.465063391656855,0.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,7.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,4.24024024024024,2020,9,25,22.0,30.0,47.5,56.0,69.0,7.0,16.4,23.7,34.4,47.3,58.1,12.6,12.9,21.0,33.9,45.15,58.8,12.85,10.166666666666666,20.53333333333333,34.0,45.1,59.36666666666667,12.466666666666669,12.32,22.76,34.04,44.86,57.38,14.0,12.39,24.42,34.65,46.09,58.42,14.53,0.9090909090909092,1.2,0.7789473684210526,0.8571428571428571,0.9710144927536232,2.2857142857142856,1.2195121951219514,1.518987341772152,1.0755813953488371,1.0147991543340382,1.153184165232358,1.2698412698412698,1.550387596899225,1.7142857142857142,1.0914454277286136,1.06312292358804,1.1394557823129252,1.245136186770428,1.9672131147540983,1.753246753246753,1.088235294117647,1.06430155210643,1.128579449747333,1.2834224598930482,1.6233766233766234,1.5817223198594024,1.0869565217391304,1.069995541685243,1.167654234925061,1.1428571428571428,1.6142050040355125,1.4742014742014742,1.0678210678210678,1.0414406595790844,1.146867511126327,1.1011699931176877,24.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2020-09-29,14,39,43,44,67,19,11.534534534534536,20.684303757602077,2.384765311466996,2.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,15.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,7.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-3.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,7.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,7.24024024024024,2020,9,29,22.0,37.0,40.5,52.5,62.5,16.5,18.1,27.4,38.2,48.9,59.0,11.3,14.45,23.8,35.7,46.25,58.7,12.95,11.433333333333334,22.066666666666663,34.63333333333333,45.46666666666667,59.333333333333336,12.7,11.96,22.62,34.0,44.86,57.5,13.92,12.67,24.79,35.02,46.49,58.65,14.53,0.6363636363636364,1.054054054054054,1.0617283950617284,0.8380952380952381,1.072,1.1515151515151516,0.7734806629834253,1.4233576642335768,1.12565445026178,0.899795501022495,1.1355932203389831,1.6814159292035398,0.9688581314878894,1.638655462184874,1.2044817927170868,0.9513513513513514,1.141396933560477,1.4671814671814674,1.2244897959183674,1.7673716012084593,1.2415784408084698,0.9677419354838708,1.1292134831460674,1.4960629921259845,1.1705685618729096,1.7241379310344829,1.2647058823529411,0.980829246544806,1.1652173913043478,1.3649425287356325,1.1049723756906078,1.573215006050827,1.227869788692176,0.9464400946440096,1.1423699914748509,1.307639366827254,25.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2020-10-02,9,38,47,49,68,25,11.534534534534536,20.684303757602077,2.384765311466996,-2.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,14.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,11.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,1.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,8.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,13.24024024024024,2020,10,2,19.5,36.0,43.0,47.5,67.5,19.5,18.3,29.6,38.5,49.1,61.5,13.4,15.6,26.3,37.6,47.35,59.4,14.2,12.266666666666667,21.933333333333334,34.13333333333333,44.7,59.66666666666666,13.3,12.0,22.72,33.86,44.84,57.88,14.18,12.74,25.04,35.15,46.63,58.83,14.59,0.4615384615384615,1.0555555555555556,1.0930232558139534,1.0315789473684212,1.0074074074074073,1.2820512820512822,0.4918032786885246,1.2837837837837838,1.2207792207792207,0.9979633401221996,1.1056910569105691,1.8656716417910448,0.576923076923077,1.4448669201520912,1.25,1.0348468848996832,1.144781144781145,1.7605633802816902,0.733695652173913,1.7325227963525835,1.376953125,1.0961968680089484,1.139664804469274,1.8796992481203008,0.75,1.6725352112676055,1.3880685174246898,1.0927743086529884,1.1748445058742223,1.763046544428773,0.706436420722135,1.5175718849840256,1.337126600284495,1.0508256487239973,1.1558728539860617,1.7135023989033584,2.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2020-10-06,15,16,18,39,59,17,11.534534534534536,20.684303757602077,2.384765311466996,3.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-7.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-17.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-8.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-0.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,5.24024024024024,2020,10,6,5.5,24.5,34.0,53.0,64.0,19.0,16.7,30.9,39.9,52.0,65.0,13.6,15.25,25.9,35.7,47.1,59.1,15.85,12.166666666666666,22.433333333333334,34.13333333333333,44.766666666666666,59.73333333333333,14.133333333333333,11.72,23.08,34.46,45.74,58.64,14.36,12.74,25.17,35.39,46.86,58.74,14.86,2.727272727272727,0.6530612244897959,0.5294117647058824,0.7358490566037735,0.921875,0.8947368421052632,0.8982035928143713,0.5177993527508091,0.4511278195488722,0.75,0.9076923076923076,1.25,0.9836065573770492,0.6177606177606177,0.5042016806722689,0.8280254777070063,0.9983079526226734,1.0725552050473186,1.2328767123287672,0.7132243684992571,0.52734375,0.8711839166046166,0.9877232142857144,1.2028301886792454,1.2798634812286689,0.6932409012131716,0.522344747533372,0.8526453869698294,1.0061391541609823,1.1838440111420614,1.1773940345368916,0.6356773937226857,0.5086182537439955,0.8322663252240717,1.0044262853251618,1.1440107671601616,29.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2020-10-09,5,11,25,27,64,13,11.534534534534536,20.684303757602077,2.384765311466996,-6.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-12.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-10.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-20.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,4.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,1.2402402402402402,2020,10,9,22.0,31.5,41.5,54.0,64.5,12.0,18.2,31.8,41.3,52.6,65.5,14.8,16.4,26.95,36.15,47.9,59.75,15.35,13.4,23.5,35.5,46.43333333333333,60.46666666666667,14.3,12.34,23.54,35.12,45.84,58.76,14.22,12.91,25.05,35.39,46.99,58.9,14.8,0.2272727272727272,0.3492063492063492,0.6024096385542169,0.5,0.992248062015504,1.0833333333333333,0.2747252747252747,0.3459119496855345,0.6053268765133172,0.5133079847908745,0.9770992366412212,0.8783783783783783,0.3048780487804878,0.4081632653061224,0.6915629322268326,0.5636743215031316,1.0711297071129706,0.8469055374592834,0.3731343283582089,0.4680851063829787,0.704225352112676,0.5814788226848528,1.0584343991179712,0.9090909090909092,0.4051863857374392,0.4672897196261682,0.7118451025056948,0.5890052356020942,1.0891763104152483,0.9142053445850914,0.3872966692486445,0.4391217564870259,0.7064142413111049,0.574590338369866,1.0865874363327674,0.8783783783783783,13.0,1,2,5,10,20,30,50,60,1,0,0,0,0,0,0
2020-10-13,11,44,45,46,70,25,11.534534534534536,20.684303757602077,2.384765311466996,-0.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,20.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,9.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,-1.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,10.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,13.24024024024024,2020,10,13,9.0,23.0,32.0,36.5,59.5,13.5,15.6,30.4,38.2,48.7,63.6,16.1,16.0,27.05,36.3,48.0,60.85,14.35,13.8,24.133333333333333,35.333333333333336,46.333333333333336,60.4,13.933333333333334,12.26,23.58,34.72,45.56,59.12,14.16,12.8,25.03,35.48,46.88,59.14,14.77,1.2222222222222223,1.9130434782608696,1.40625,1.2602739726027397,1.1764705882352942,1.851851851851852,0.7051282051282052,1.4473684210526316,1.1780104712041883,0.9445585215605748,1.10062893081761,1.5527950310559004,0.6875,1.6266173752310535,1.2396694214876034,0.9583333333333334,1.1503697617091209,1.7421602787456447,0.7971014492753623,1.8232044198895028,1.2735849056603772,0.9928057553956834,1.1589403973509933,1.7942583732057416,0.8972267536704731,1.8659881255301105,1.2960829493087558,1.009657594381036,1.1840324763193506,1.7655367231638417,0.859375,1.7578905313623652,1.2683201803833146,0.9812286689419796,1.1836320595197836,1.6926201760324984,13.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2020-10-16,27,32,50,52,57,12,11.534534534534536,20.684303757602077,2.384765311466996,15.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,8.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,14.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,4.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,-2.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,0.2402402402402401,2020,10,16,12.0,29.5,34.5,56.5,70.0,21.0,13.6,28.9,37.0,49.5,65.1,17.0,15.85,28.15,37.6,49.2,62.05,14.15,14.166666666666666,25.5,36.13333333333333,47.333333333333336,60.833333333333336,14.3,12.44,24.42,35.32,46.44,60.02,14.1,12.8,25.22,35.7,46.83,59.26,15.02,2.25,1.0847457627118644,1.4492753623188406,0.9203539823008848,0.8142857142857143,0.5714285714285714,1.9852941176470589,1.1072664359861593,1.351351351351351,1.0505050505050506,0.8755760368663595,0.7058823529411765,1.7034700315457414,1.1367673179396094,1.3297872340425532,1.056910569105691,0.918614020950846,0.8480565371024735,1.9058823529411768,1.2549019607843137,1.3837638376383763,1.0985915492957743,0.9369863013698628,0.8391608391608392,2.1704180064308685,1.3104013104013104,1.4156285390713477,1.119724375538329,0.9496834388537154,0.851063829787234,2.109375,1.2688342585249803,1.4005602240896358,1.1103993166773436,0.9618629767127912,0.7989347536617843,1.0,0,2,5,10,20,30,50,60,1,1,1,1,0,0,0
2020-10-20,46,54,57,58,66,10,11.534534534534536,20.684303757602077,2.384765311466996,34.46546546546546,23.40940940940941,35.4026320347296,11.416186784089222,30.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,21.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,10.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,6.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-1.7597597597597598,2020,10,20,14.0,29.5,41.0,56.0,62.0,15.0,12.5,27.6,36.6,51.2,64.0,16.1,15.4,28.6,37.55,50.15,62.75,14.75,14.566666666666666,26.73333333333333,37.266666666666666,48.63333333333333,60.93333333333333,14.833333333333334,12.38,24.38,35.5,46.84,60.4,13.98,13.01,25.66,36.01,47.14,59.48,14.91,3.2857142857142856,1.8305084745762712,1.3902439024390243,1.0357142857142858,1.064516129032258,0.6666666666666666,3.68,1.9565217391304344,1.5573770491803278,1.1328125,1.03125,0.6211180124223602,2.987012987012987,1.888111888111888,1.5179760319573905,1.156530408773679,1.051792828685259,0.6779661016949152,3.1578947368421053,2.0199501246882794,1.5295169946332738,1.1925976696367375,1.0831509846827134,0.6741573033707865,3.715670436187399,2.2149302707137,1.6056338028169015,1.2382578992314262,1.0927152317880795,0.7153075822603719,3.535741737125288,2.1044427123928293,1.5828936406553735,1.230377598642342,1.109616677874916,0.670690811535882,13.0,0,2,5,10,20,30,50,60,1,1,1,1,1,0,0
2020-10-23,18,34,44,60,69,22,11.534534534534536,20.684303757602077,2.384765311466996,6.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,10.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,8.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,12.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,9.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,10.24024024024024,2020,10,23,29.5,36.5,55.0,56.0,64.5,13.5,17.3,30.0,40.8,51.8,64.1,15.0,17.0,30.45,40.35,51.9,64.55,14.3,15.933333333333334,27.266666666666666,37.4,48.66666666666666,60.766666666666666,15.566666666666666,12.84,24.56,36.26,46.86,60.58,13.8,13.48,26.03,36.54,47.24,59.61,14.77,0.6101694915254238,0.9315068493150684,0.8,1.0714285714285714,1.069767441860465,1.6296296296296295,1.0404624277456649,1.1333333333333333,1.0784313725490198,1.1583011583011584,1.076443057722309,1.4666666666666666,1.0588235294117647,1.116584564860427,1.0904584882280048,1.1560693641618498,1.0689388071262589,1.5384615384615383,1.1297071129707112,1.2469437652811737,1.1764705882352942,1.2328767123287672,1.1354909489851892,1.4132762312633833,1.4018691588785046,1.3843648208469057,1.2134583563154993,1.2804097311139564,1.1389897655992076,1.5942028985507246,1.3353115727002969,1.3061851709565886,1.20415982484948,1.2701100762066044,1.1575239053850026,1.4895057549085986,28.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2020-10-27,6,13,34,46,62,1,11.534534534534536,20.684303757602077,2.384765311466996,-5.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-10.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-1.0680680680680652,47.17117117117117,59.87727895068549,34.465063391656855,-1.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,2.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-10.75975975975976,2020,10,27,23.0,32.0,37.5,47.5,67.5,18.0,17.5,30.1,40.0,50.5,64.7,16.2,17.85,30.95,40.65,51.55,65.1,15.5,16.766666666666666,28.0,37.43333333333333,48.766666666666666,61.4,15.633333333333333,12.78,24.48,36.22,47.12,61.32,13.94,13.81,25.99,36.39,47.03,59.74,14.76,0.2608695652173913,0.40625,0.9066666666666666,0.968421052631579,0.9185185185185184,0.0555555555555555,0.3428571428571428,0.4318936877076412,0.85,0.9108910891089108,0.9582689335394128,0.0617283950617284,0.3361344537815126,0.420032310177706,0.8364083640836408,0.8923375363724539,0.9523809523809524,0.064516129032258,0.3578528827037773,0.4642857142857143,0.9082813891362422,0.9432672590567328,1.009771986970684,0.0639658848614072,0.4694835680751174,0.5310457516339869,0.9387078961899504,0.9762308998302208,1.0110893672537509,0.0717360114777618,0.4344677769732078,0.5001923816852636,0.9343226161033252,0.978099085689985,1.037830599263475,0.067750677506775,7.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2020-10-30,14,19,34,39,59,11,11.534534534534536,20.684303757602077,2.384765311466996,2.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-4.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-1.0680680680680652,47.17117117117117,59.87727895068549,34.465063391656855,-8.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-0.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,-0.7597597597597598,2020,10,30,6.5,13.0,25.5,33.5,53.5,7.5,17.0,28.1,38.7,49.9,63.5,15.0,16.3,29.25,38.45,49.3,63.55,15.55,16.333333333333332,27.4,37.1,48.63333333333333,61.73333333333333,14.566666666666666,12.62,24.02,35.78,46.78,61.04,13.7,13.86,26.04,36.52,46.99,59.6,14.66,2.1538461538461537,1.4615384615384617,1.3333333333333333,1.164179104477612,1.102803738317757,1.4666666666666666,0.8235294117647058,0.6761565836298932,0.8785529715762274,0.781563126252505,0.9291338582677166,0.7333333333333333,0.8588957055214723,0.6495726495726496,0.8842652795838751,0.7910750507099392,0.928402832415421,0.7073954983922829,0.8571428571428572,0.6934306569343066,0.9164420485175202,0.8019191226867718,0.9557235421166308,0.7551487414187643,1.109350237717908,0.791007493755204,0.9502515371716044,0.8336896109448482,0.9665792922673656,0.8029197080291971,1.0101010101010102,0.7296466973886329,0.930996714129244,0.8299638220898063,0.9899328859060402,0.7503410641200545,5.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2020-11-03,7,31,44,45,55,19,11.534534534534536,20.684303757602077,2.384765311466996,-4.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,7.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,8.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-2.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,-4.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,7.24024024024024,2020,11,3,9.5,19.5,28.0,50.0,64.5,7.5,16.5,26.1,37.4,48.6,62.4,12.3,15.05,27.5,37.2,49.05,63.75,14.65,16.066666666666666,27.466666666666665,37.53333333333333,49.0,62.16666666666666,13.533333333333331,12.88,24.24,35.66,46.9,61.1,13.48,13.76,25.63,36.09,46.87,59.66,14.42,0.7368421052631579,1.5897435897435896,1.5714285714285714,0.9,0.8527131782945736,2.533333333333333,0.4242424242424242,1.1877394636015326,1.1764705882352942,0.925925925925926,0.8814102564102564,1.5447154471544715,0.4651162790697674,1.1272727272727272,1.182795698924731,0.9174311926605504,0.8627450980392157,1.2969283276450512,0.4356846473029045,1.1286407766990292,1.172291296625222,0.9183673469387756,0.8847184986595175,1.4039408866995071,0.5434782608695652,1.278877887788779,1.233875490745934,0.9594882729211088,0.9001636661211129,1.4094955489614245,0.5087209302325582,1.2095200936402657,1.2191742865059572,0.960102410923832,0.9218907140462622,1.317614424410541,7.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
